"","Sample.ID","Site","Transect","Species","Average.Diameter.cm","LifeStage"
"2362",3262,"S18","T3","P. verrucosa",21.6286666666667,">14cm"
"2363",3263,"S18","T3","P. meandrina",24.0713333333333,">14cm"
"2364",3264,"S18","T3","P. meandrina",2.189,">2cm-5cm"
"2365",3265,"S18","T3","P. verrucosa",16.2846666666667,">14cm"
"2366",3266,"S18","T3","P. meandrina",11.3403333333333,">5cm-14cm"
"2367",3267,"S18","T3","P. meandrina",0.977333333333333,"0-2cm"
"2368",3268,"S18","T3","P. meandrina",5.679,">5cm-14cm"
"2369",3269,"S18","T3","P. effusa",4.435,">2cm-5cm"
"2370",3270,"S18","T3","P. meandrina",11.797,">5cm-14cm"
"2371",3271,"S18","T3","P. meandrina",13.405,">5cm-14cm"
"2372",3272,"S18","T3","P. meandrina",2.15133333333333,">2cm-5cm"
"2373",3273,"S18","T3","P. tuahiniensis",23.7913333333333,">14cm"
"2374",3274,"S18","T3","P. meandrina",1.389,"0-2cm"
"2375",3275,"S18","T3","P. meandrina",6.44866666666667,">5cm-14cm"
"2376",3276,"S18","T3","P. meandrina",1.871,"0-2cm"
"2377",3277,"S18","T3","P. meandrina",100,">14cm"
"2378",3278,"S18","T3","P. grandis",100,">14cm"
"2379",3279,"S18","T3","P. meandrina",2.00266666666667,">2cm-5cm"
"2380",3280,"S18","T3","P. meandrina",11.4896666666667,">5cm-14cm"
"2381",3281,"S18","T3","P. grandis",11.0596666666667,">5cm-14cm"
"2382",3283,"S18","T3","P. grandis",22.8416666666667,">14cm"
"2383",3284,"S18","T3","P. meandrina",2.105,">2cm-5cm"
"2384",3285,"S18","T3","P. grandis",29.8356666666667,">14cm"
"2385",3286,"S18","T3","P. meandrina",9.89333333333333,">5cm-14cm"
"2386",3287,"S18","T3","P. meandrina",2.29,">2cm-5cm"
"2387",3288,"S18","T3","P. meandrina",16.3563333333333,">14cm"
"2388",3289,"S18","T3","P. effusa",1.96,"0-2cm"
"2389",3290,"S18","T3","P. meandrina",13.258,">5cm-14cm"
"2390",3291,"S18","T3","P. acuta",4.31866666666667,">2cm-5cm"
"2391",3293,"S9","T3","P. meandrina",1.60066666666667,"0-2cm"
"2392",3294,"S9","T3","P. meandrina",1.378,"0-2cm"
"2393",3295,"S9","T3","P. effusa",1.54166666666667,"0-2cm"
"2394",3296,"S9","T3","P. effusa",1.177,"0-2cm"
"2395",3297,"S9","T3","P. meandrina",1.35033333333333,"0-2cm"
"2396",3298,"S9","T3","P. meandrina",1.47133333333333,"0-2cm"
"2397",3299,"S9","T3","P. tuahiniensis",1.86466666666667,"0-2cm"
"2398",3302,"S9","T3","P. meandrina",1.494,"0-2cm"
"2399",3303,"S9","T3","P. meandrina",0.892333333333333,"0-2cm"
"2400",3304,"S9","T3","P. meandrina",0.732333333333333,"0-2cm"
"2401",3305,"S9","T3","P. meandrina",1.66433333333333,"0-2cm"
"2402",3306,"S9","T3","P. meandrina",1.32566666666667,"0-2cm"
"2403",3308,"S9","T3","P. meandrina",0.964333333333333,"0-2cm"
"2404",3309,"S9","T3","P. effusa",2.53233333333333,">2cm-5cm"
"2405",3310,"S9","T3","P. meandrina",0.916,"0-2cm"
"2406",3311,"S9","T3","P. grandis",0.817,"0-2cm"
"2407",3314,"S9","T3","P. meandrina",1.86866666666667,"0-2cm"
"2408",3315,"S9","T3","P. meandrina",1.08466666666667,"0-2cm"
"2409",3316,"S9","T3","P. meandrina",2.29766666666667,">2cm-5cm"
"2410",3317,"S9","T3","P. meandrina",1.72066666666667,"0-2cm"
"2411",3318,"S9","T3","P. meandrina",2.48366666666667,">2cm-5cm"
"2412",3319,"S9","T3","P. grandis",1.225,"0-2cm"
"2413",3320,"S9","T3","P. meandrina",1.15866666666667,"0-2cm"
"2414",3321,"S9","T3","P. meandrina",1.29933333333333,"0-2cm"
"2415",3322,"S9","T3","P. effusa",1.17633333333333,"0-2cm"
"2416",3323,"S9","T3","P. acuta",0.929666666666667,"0-2cm"
"2417",3329,"S9","T3","P. meandrina",1.57366666666667,"0-2cm"
"2418",3330,"S9","T3","P. verrucosa",0.678,"0-2cm"
"2419",3331,"S9","T3","P. tuahiniensis",0.693666666666667,"0-2cm"
"2420",3332,"S12","T1","P. meandrina",14.7026666666667,">14cm"
"2421",3333,"S9","T3","P. meandrina",2.65233333333333,">2cm-5cm"
"2422",3334,"S12","T1","P. grandis",22.5716666666667,">14cm"
"2423",3335,"S12","T1","P. grandis",18.399,">14cm"
"2424",3337,"S9","T3","P. tuahiniensis",0.985,"0-2cm"
"2425",3339,"S9","T3","P. grandis",3.049,">2cm-5cm"
"2426",3340,"S9","T3","P. meandrina",4.09133333333333,">2cm-5cm"
"2427",3341,"S9","T3","P. effusa",2.21733333333333,">2cm-5cm"
"2428",3342,"S9","T3","P. meandrina",2.45866666666667,">2cm-5cm"
"2429",3343,"S9","T3","P. meandrina",0.960333333333333,"0-2cm"
"2430",3344,"S9","T3","P. meandrina",0.784333333333333,"0-2cm"
"2431",3345,"S9","T3","P. meandrina",1.239,"0-2cm"
"2432",3346,"S9","T3","P. meandrina",1.43766666666667,"0-2cm"
"2433",3347,"S9","T3","P. tuahiniensis",4.67966666666667,">2cm-5cm"
"2434",3349,"S9","T3","P. meandrina",2.60833333333333,">2cm-5cm"
"2435",3350,"S9","T3","P. acuta",0.655333333333333,"0-2cm"
"2436",3351,"S12","T1","P. meandrina",100,">14cm"
"2437",3352,"S12","T1","P. verrucosa",100,">14cm"
"2438",3354,"S12","T1","P. meandrina",1.15333333333333,"0-2cm"
"2439",3355,"S12","T1","P. verrucosa",100,">14cm"
"2440",3356,"S12","T1","P. meandrina",1.48566666666667,"0-2cm"
"2441",3357,"S12","T1","P. meandrina",0.772,"0-2cm"
"2442",3358,"S12","T1","P. meandrina",100,">14cm"
"2443",3359,"S12","T1","P. acuta",2.51766666666667,">2cm-5cm"
"2444",3360,"S12","T1","P. meandrina",0.781333333333333,"0-2cm"
"2445",3361,"S12","T1","P. grandis",1.92866666666667,"0-2cm"
"2446",3362,"S12","T1","P. grandis",2.21666666666667,">2cm-5cm"
"2447",3363,"S12","T1","P. meandrina",1.07366666666667,"0-2cm"
"2448",3364,"S12","T1","P. meandrina",1.8,"0-2cm"
"2449",3365,"S12","T1","P. grandis",16.5166666666667,">14cm"
"2450",3366,"S12","T1","P. meandrina",100,">14cm"
"2451",3367,"S12","T1","P. meandrina",100,">14cm"
"2452",3368,"S12","T1","P. grandis",2.28533333333333,">2cm-5cm"
"2453",3369,"S12","T1","P. acuta",0.874,"0-2cm"
"2454",3370,"S12","T1","P. meandrina",1.49766666666667,"0-2cm"
"2455",3371,"S12","T1","P. meandrina",5.62966666666667,">5cm-14cm"
"2456",3372,"S12","T1","P. meandrina",2.78433333333333,">2cm-5cm"
"2457",3373,"S12","T1","P. meandrina",1.60533333333333,"0-2cm"
"2458",3374,"S12","T1","P. grandis",100,">14cm"
"2459",3375,"S12","T1","P. meandrina",20.699,">14cm"
"2460",3376,"S12","T1","P. grandis",2.459,">2cm-5cm"
"2461",3377,"S12","T1","P. meandrina",3.59633333333333,">2cm-5cm"
"2462",3378,"S12","T1","P. meandrina",100,">14cm"
"2463",3379,"S12","T1","P. verrucosa",13.983,">5cm-14cm"
"2464",3380,"S12","T1","P. meandrina",22.5803333333333,">14cm"
"2465",3381,"S12","T1","P. verrucosa",100,">14cm"
"2466",3382,"S12","T1","P. meandrina",9.803,">5cm-14cm"
"2467",3383,"S12","T1","P. meandrina",7.766,">5cm-14cm"
"2468",3384,"S12","T1","P. tuahiniensis",16.92,">14cm"
"2469",3385,"S12","T1","P. meandrina",19.094,">14cm"
"2470",3386,"S12","T1","P. grandis",0.782666666666667,"0-2cm"
"2471",3387,"S12","T1","P. meandrina",100,">14cm"
"2472",3388,"S12","T1","P. meandrina",2.00366666666667,">2cm-5cm"
"2473",3390,"S12","T1","P. grandis",0.866333333333333,"0-2cm"
"2474",3391,"S12","T1","P. grandis",2.68133333333333,">2cm-5cm"
"2475",3392,"S12","T1","P. grandis",7.81833333333333,">5cm-14cm"
"2476",3393,"S12","T1","P. meandrina",15.8936666666667,">14cm"
"2477",3394,"S12","T1","P. grandis",2.07366666666667,">2cm-5cm"
"2478",3395,"S12","T1","P. meandrina",0.597666666666667,"0-2cm"
"2479",3396,"S12","T1","P. meandrina",1.74466666666667,"0-2cm"
"2480",3397,"S12","T1","P. meandrina",1.405,"0-2cm"
"2481",3398,"S12","T1","P. meandrina",19.9676666666667,">14cm"
"2482",3399,"S12","T1","P. tuahiniensis",100,">14cm"
"2483",3400,"S12","T1","P. acuta",14.6856666666667,">14cm"
"2484",3401,"S12","T1","P. meandrina",1.65366666666667,"0-2cm"
"2485",3402,"S12","T1","P. meandrina",1.50633333333333,"0-2cm"
"2486",3403,"S12","T1","P. meandrina",10.6523333333333,">5cm-14cm"
"2487",3404,"S12","T1","P. meandrina",2.508,">2cm-5cm"
"2488",3405,"S12","T1","P. meandrina",1.45266666666667,"0-2cm"
"2489",3406,"S12","T1","P. meandrina",7.20833333333333,">5cm-14cm"
"2490",3407,"S12","T1","P. meandrina",2.346,">2cm-5cm"
"2491",3408,"S12","T1","P. tuahiniensis",5.38033333333333,">5cm-14cm"
"2492",3409,"S12","T1","P. meandrina",10.3086666666667,">5cm-14cm"
"2493",3410,"S12","T1","P. tuahiniensis",100,">14cm"
"2494",3411,"S12","T1","P. meandrina",100,">14cm"
"2495",3412,"S12","T1","P. meandrina",1.38733333333333,"0-2cm"
"2496",3413,"S12","T1","P. meandrina",15.9353333333333,">14cm"
"2497",3414,"S12","T1","P. meandrina",100,">14cm"
"2498",3415,"S12","T1","P. tuahiniensis",1.96366666666667,"0-2cm"
"2499",3416,"S12","T1","P. meandrina",2.86833333333333,">2cm-5cm"
"2500",3417,"S12","T1","P. meandrina",100,">14cm"
"2501",3418,"S12","T1","P. tuahiniensis",15.8153333333333,">14cm"
"2502",3419,"S12","T1","P. meandrina",100,">14cm"
"2503",3420,"S12","T1","P. acuta",0.841,"0-2cm"
"2504",3421,"S12","T1","P. meandrina",15.7796666666667,">14cm"
"2505",3422,"S12","T1","P. meandrina",1.967,"0-2cm"
"2506",3423,"S12","T1","P. meandrina",13.6223333333333,">5cm-14cm"
"2507",3424,"S12","T1","P. meandrina",100,">14cm"
"2508",3425,"S12","T1","P. meandrina",14.3306666666667,">14cm"
"2509",3426,"S12","T1","P. meandrina",100,">14cm"
"2510",3427,"S12","T1","P. meandrina",0.728,"0-2cm"
"2511",3428,"S12","T1","P. meandrina",0.813666666666667,"0-2cm"
"2512",3430,"S12","T1","P. effusa",2.01966666666667,">2cm-5cm"
"2513",3431,"S12","T1","P. meandrina",2.35066666666667,">2cm-5cm"
"2514",3433,"S12","T1","P. acuta",1.26833333333333,"0-2cm"
"2515",3434,"S12","T1","P. meandrina",1.02066666666667,"0-2cm"
"2516",3435,"S12","T1","P. grandis",5.81766666666667,">5cm-14cm"
"2517",3436,"S12","T1","P. effusa",7.74833333333333,">5cm-14cm"
"2518",3437,"S12","T1","P. meandrina",100,">14cm"
"2519",3438,"S12","T1","P. effusa",23.1526666666667,">14cm"
"2520",3439,"S12","T1","P. meandrina",12.6986666666667,">5cm-14cm"
"2521",3440,"S12","T1","P. tuahiniensis",100,">14cm"
"2522",3441,"S12","T2","P. verrucosa",22.1476666666667,">14cm"
"2523",3442,"S12","T2","P. meandrina",27.837,">14cm"
"2524",3443,"S12","T2","P. tuahiniensis",21.8453333333333,">14cm"
"2525",3444,"S12","T2","P. meandrina",16.3516666666667,">14cm"
"2526",3445,"S12","T2","P. meandrina",1.667,"0-2cm"
"2527",3446,"S12","T2","P. meandrina",1.85,"0-2cm"
"2528",3447,"S12","T2","P. meandrina",1.28266666666667,"0-2cm"
"2529",3448,"S12","T2","P. tuahiniensis",21.449,">14cm"
"2530",3449,"S12","T2","P. tuahiniensis",3.13133333333333,">2cm-5cm"
"2531",3450,"S12","T2","P. meandrina",1.79833333333333,"0-2cm"
"2532",3451,"S12","T2","P. meandrina",2.307,">2cm-5cm"
"2533",3452,"S12","T2","P. meandrina",17.1396666666667,">14cm"
"2534",3454,"S12","T2","P. verrucosa",15.0076666666667,">14cm"
"2535",3455,"S12","T2","P. verrucosa",100,">14cm"
"2536",3456,"S12","T2","P. verrucosa",22.8703333333333,">14cm"
"2537",3457,"S12","T2","P. grandis",17.353,">14cm"
"2538",3458,"S12","T2","P. meandrina",32.7453333333333,">14cm"
"2539",3459,"S12","T2","P. meandrina",0.764666666666667,"0-2cm"
"2540",3461,"S12","T2","P. meandrina",1.27766666666667,"0-2cm"
"2541",3462,"S12","T2","P. grandis",2.18,">2cm-5cm"
"2542",3463,"S12","T2","P. grandis",5.95066666666667,">5cm-14cm"
"2543",3464,"S12","T2","P. tuahiniensis",15.6506666666667,">14cm"
"2544",3465,"S12","T2","P. meandrina",9.24333333333333,">5cm-14cm"
"2545",3466,"S12","T1","P. meandrina",100,">14cm"
"2546",3467,"S12","T1","P. grandis",100,">14cm"
"2547",3468,"S12","T1","P. meandrina",18.7186666666667,">14cm"
"2548",3469,"S12","T1","P. meandrina",7.77166666666667,">5cm-14cm"
"2549",3470,"S12","T1","P. grandis",20.703,">14cm"
"2550",3471,"S12","T2","P. meandrina",0.957,"0-2cm"
"2551",3473,"S12","T2","P. acuta",1.634,"0-2cm"
"2552",3474,"S12","T2","P. acuta",2.15866666666667,">2cm-5cm"
"2553",3475,"S12","T2","P. meandrina",17.021,">14cm"
"2554",3476,"S12","T2","P. grandis",0.933666666666667,"0-2cm"
"2555",3477,"S12","T2","P. meandrina",5.26633333333333,">5cm-14cm"
"2556",3478,"S12","T2","P. meandrina",14.5256666666667,">14cm"
"2557",3479,"S12","T2","P. meandrina",16.3503333333333,">14cm"
"2558",3480,"S12","T2","P. verrucosa",11.0593333333333,">5cm-14cm"
"2559",3481,"S12","T2","P. meandrina",1.301,"0-2cm"
"2560",3482,"S12","T2","P. grandis",40.312,">14cm"
"2561",3483,"S12","T2","P. meandrina",3.07566666666667,">2cm-5cm"
"2562",3484,"S12","T2","P. grandis",1.46733333333333,"0-2cm"
"2563",3485,"S12","T2","P. meandrina",1.048,"0-2cm"
"2564",3486,"S12","T2","P. acuta",1.24466666666667,"0-2cm"
"2565",3487,"S12","T2","P. acuta",0.999333333333333,"0-2cm"
"2566",3488,"S12","T2","P. grandis",100,">14cm"
"2567",3489,"S12","T2","P. meandrina",8.77633333333333,">5cm-14cm"
"2568",3490,"S12","T2","P. grandis",2.74266666666667,">2cm-5cm"
"2569",3492,"S12","T2","P. meandrina",21.5066666666667,">14cm"
"2570",3493,"S12","T2","P. tuahiniensis",2.88366666666667,">2cm-5cm"
"2571",3494,"S12","T2","P. meandrina",1.469,"0-2cm"
"2572",3495,"S12","T3","P. meandrina",1.20666666666667,"0-2cm"
"2573",3496,"S12","T3","P. acuta",0.849666666666667,"0-2cm"
"2574",3497,"S12","T3","P. grandis",15.6686666666667,">14cm"
"2575",3498,"S12","T3","P. effusa",1.70833333333333,"0-2cm"
"2576",3499,"S12","T3","P. meandrina",24.066,">14cm"
"2577",3500,"S12","T2","P. grandis",4.06766666666667,">2cm-5cm"
"2578",3502,"S12","T2","P. acuta",1.05733333333333,"0-2cm"
"2579",3503,"S12","T2","P. effusa",3.96033333333333,">2cm-5cm"
"2580",3504,"S12","T3","P. meandrina",10.3846666666667,">5cm-14cm"
"2581",3505,"S12","T2","P. meandrina",1.52133333333333,"0-2cm"
"2582",3505,"S12","T2","P. meandrina",1.52133333333333,"0-2cm"
"2583",3506,"S12","T3","P. acuta",1.62333333333333,"0-2cm"
"2584",3507,"S12","T3","P. meandrina",19.0323333333333,">14cm"
"2585",3508,"S12","T3","P. meandrina",0.866333333333333,"0-2cm"
"2586",3509,"S12","T3","P. meandrina",0.760666666666667,"0-2cm"
"2587",3510,"S12","T3","P. meandrina",1.86233333333333,"0-2cm"
"2588",3511,"S12","T3","P. tuahiniensis",13.0686666666667,">5cm-14cm"
"2589",3512,"S12","T3","P. meandrina",16.865,">14cm"
"2590",3514,"S12","T3","P. meandrina",18.385,">14cm"
"2591",3516,"S12","T3","P. meandrina",9.534,">5cm-14cm"
"2592",3517,"S12","T3","P. grandis",19.1126666666667,">14cm"
"2593",3518,"S12","T3","P. meandrina",1.802,"0-2cm"
"2594",3519,"S12","T3","P. effusa",1.09566666666667,"0-2cm"
"2595",3520,"S12","T3","P. meandrina",1.772,"0-2cm"
"2596",3521,"S12","T2","P. meandrina",1.34566666666667,"0-2cm"
"2597",3522,"S12","T2","P. meandrina",100,">14cm"
"2598",3523,"S12","T3","P. meandrina",6.974,">5cm-14cm"
"2599",3524,"S12","T3","P. effusa",2.43666666666667,">2cm-5cm"
"2600",3525,"S12","T2","P. meandrina",1.78133333333333,"0-2cm"
"2601",3526,"S12","T2","P. meandrina",100,">14cm"
"2602",3527,"S12","T2","P. meandrina",1.567,"0-2cm"
"2603",3528,"S12","T2","P. meandrina",0.432666666666667,"0-2cm"
"2604",3529,"S12","T2","P. meandrina",12.165,">5cm-14cm"
"2605",3530,"S12","T2","P. effusa",1.704,"0-2cm"
"2606",3531,"S14","T1","P. grandis",100,">14cm"
"2607",3532,"S14","T1","P. meandrina",4.596,">2cm-5cm"
"2608",3534,"S14","T1","P. meandrina",12.6286666666667,">5cm-14cm"
"2609",3535,"S14","T1","P. grandis",1.858,"0-2cm"
"2610",3536,"S14","T1","P. meandrina",170.175,">14cm"
"2611",3537,"S14","T1","P. meandrina",11.79,">5cm-14cm"
"2612",3540,"S14","T1","P. effusa",31.165,">14cm"
"2613",3541,"S14","T1","P. tuahiniensis",100,">14cm"
"2614",3542,"S14","T1","P. tuahiniensis",30.3146666666667,">14cm"
"2615",3544,"S14","T1","P. meandrina",1.63766666666667,"0-2cm"
"2616",3545,"S14","T1","P. meandrina",1.798,"0-2cm"
"2617",3547,"S14","T1","P. acuta",1.547,"0-2cm"
"2618",3548,"S14","T1","P. meandrina",11.2713333333333,">5cm-14cm"
"2619",3549,"S14","T1","P. grandis",100,">14cm"
"2620",3550,"S14","T1","P. meandrina",2.75966666666667,">2cm-5cm"
"2621",3551,"S14","T1","P. effusa",6.127,">5cm-14cm"
"2622",3552,"S14","T1","P. meandrina",1.831,"0-2cm"
"2623",3552,"S14","T1","P. meandrina",100,">14cm"
"2624",3556,"S14","T1","P. verrucosa",100,">14cm"
"2625",3558,"S14","T1","P. meandrina",4.91033333333333,">2cm-5cm"
"2626",3559,"S14","T1","P. grandis",18.0683333333333,">14cm"
"2627",3561,"S12","T3","P. meandrina",6.35133333333333,">5cm-14cm"
"2628",3562,"S12","T3","P. meandrina",13.066,">5cm-14cm"
"2629",3563,"S12","T3","P. meandrina",0.625666666666667,"0-2cm"
"2630",3564,"S12","T3","P. tuahiniensis",100,">14cm"
"2631",3565,"S12","T3","P. acuta",1.783,"0-2cm"
"2632",3566,"S12","T3","P. meandrina",17.2953333333333,">14cm"
"2633",3567,"S12","T3","P. meandrina",10.9816666666667,">5cm-14cm"
"2634",3568,"S12","T3","P. grandis",24.205,">14cm"
"2635",3569,"S12","T3","P. meandrina",2.336,">2cm-5cm"
"2636",3570,"S12","T3","P. meandrina",0.861,"0-2cm"
"2637",3571,"S12","T3","P. effusa",3.769,">2cm-5cm"
"2638",3572,"S12","T3","P. meandrina",22.1383333333333,">14cm"
"2639",3573,"S12","T3","P. meandrina",2.50833333333333,">2cm-5cm"
"2640",3574,"S12","T3","P. meandrina",2.243,">2cm-5cm"
"2641",3575,"S12","T3","P. grandis",2.354,">2cm-5cm"
"2642",3576,"S12","T3","P. meandrina",2.059,">2cm-5cm"
"2643",3577,"S12","T3","P. verrucosa",1.779,"0-2cm"
"2644",3579,"S12","T3","P. meandrina",100,">14cm"
"2645",3580,"S12","T3","P. meandrina",1.61833333333333,"0-2cm"
"2646",3582,"S12","T3","P. grandis",22.388,">14cm"
"2647",3583,"S12","T3","P. meandrina",3.44033333333333,">2cm-5cm"
"2648",3584,"S12","T3","P. meandrina",12.2703333333333,">5cm-14cm"
"2649",3585,"S12","T3","P. meandrina",1.44666666666667,"0-2cm"
"2650",3586,"S12","T3","P. meandrina",1.63233333333333,"0-2cm"
"2651",3587,"S12","T3","P. meandrina",7.23966666666667,">5cm-14cm"
"2652",3588,"S12","T3","P. verrucosa",12.0563333333333,">5cm-14cm"
"2653",3589,"S12","T3","P. meandrina",18.9743333333333,">14cm"
"2654",3590,"S12","T3","P. tuahiniensis",100,">14cm"
"2655",3591,"S14","T1","P. meandrina",5.28066666666667,">5cm-14cm"
"2656",3592,"S14","T1","P. meandrina",1.264,"0-2cm"
"2657",3593,"S14","T1","P. verrucosa",100,">14cm"
"2658",3594,"S14","T1","P. meandrina",13.8896666666667,">5cm-14cm"
"2659",3595,"S14","T1","P. meandrina",0.971666666666667,"0-2cm"
"2660",3597,"S14","T1","P. meandrina",1.64066666666667,"0-2cm"
"2661",3600,"S14","T1","P. meandrina",3.30433333333333,">2cm-5cm"
"2662",3601,"S14","T1","P. meandrina",3.972,">2cm-5cm"
"2663",3602,"S14","T1","P. meandrina",100,">14cm"
"2664",3607,"S14","T1","P. verrucosa",100,">14cm"
"2665",3608,"S14","T1","P. meandrina",17.312,">14cm"
"2666",3609,"S14","T1","P. meandrina",100,">14cm"
"2667",3610,"S14","T1","P. meandrina",14.96,">14cm"
"2668",3613,"S14","T1","P. grandis",100,">14cm"
"2669",3615,"S14","T1","P. meandrina",0.736,"0-2cm"
"2670",3616,"S14","T1","P. meandrina",11.8436666666667,">5cm-14cm"
"2671",3617,"S14","T1","P. meandrina",17.2093333333333,">14cm"
"2672",3618,"S12","T3","P. meandrina",7.66533333333333,">5cm-14cm"
"2673",3619,"S12","T3","P. grandis",14.0916666666667,">14cm"
"2674",3620,"S12","T3","P. acuta",1.65266666666667,"0-2cm"
"2675",3621,"S14","T1","P. grandis",24.7616666666667,">14cm"
"2676",3622,"S14","T1","P. meandrina",15.1683333333333,">14cm"
"2677",3624,"S14","T1","P. meandrina",2.67,">2cm-5cm"
"2678",3626,"S14","T1","P. meandrina",10.2053333333333,">5cm-14cm"
"2679",3627,"S14","T1","P. meandrina",22.1013333333333,">14cm"
"2680",3628,"S14","T1","P. meandrina",17.84,">14cm"
"2681",3629,"S14","T1","P. meandrina",30.3023333333333,">14cm"
"2682",3630,"S14","T1","P. grandis",19.5513333333333,">14cm"
"2683",3631,"S14","T1","P. acuta",3.13233333333333,">2cm-5cm"
"2684",3633,"S14","T1","P. meandrina",3.32633333333333,">2cm-5cm"
"2685",3635,"S14","T1","P. meandrina",1.23166666666667,"0-2cm"
"2686",3638,"S14","T1","P. acuta",1.92966666666667,"0-2cm"
"2687",3640,"S14","T1","P. meandrina",11.2653333333333,">5cm-14cm"
"2688",3641,"S14","T1","P. grandis",10.589,">5cm-14cm"
"2689",3642,"S14","T1","P. acuta",1.046,"0-2cm"
"2690",3643,"S14","T1","P. meandrina",1.72466666666667,"0-2cm"
"2691",3644,"S14","T1","P. effusa",4.77,">2cm-5cm"
"2692",3646,"S14","T1","P. verrucosa",14.98,">14cm"
"2693",3647,"S14","T1","P. effusa",3.18966666666667,">2cm-5cm"
"2694",3649,"S14","T1","P. tuahiniensis",100,">14cm"
"2695",3651,"S12","T2","P. verrucosa",14.762,">14cm"
"2696",3652,"S12","T2","P. meandrina",0.824333333333333,"0-2cm"
"2697",3653,"S12","T2","P. grandis",6.49033333333333,">5cm-14cm"
"2698",3654,"S12","T2","P. grandis",1.08166666666667,"0-2cm"
"2699",3655,"S12","T2","P. meandrina",8.72233333333333,">5cm-14cm"
"2700",3656,"S12","T2","P. meandrina",3.74933333333333,">2cm-5cm"
"2701",3657,"S12","T2","P. acuta",1.637,"0-2cm"
"2702",3658,"S12","T2","P. meandrina",7.876,">5cm-14cm"
"2703",3659,"S12","T2","P. meandrina",7.61166666666667,">5cm-14cm"
"2704",3660,"S12","T2","P. meandrina",1.384,"0-2cm"
"2705",3661,"S12","T2","P. grandis",1.97566666666667,"0-2cm"
"2706",3662,"S12","T2","P. meandrina",1.05833333333333,"0-2cm"
"2707",3664,"S12","T2","P. meandrina",0.607666666666667,"0-2cm"
"2708",3665,"S12","T2","P. grandis",0.966666666666667,"0-2cm"
"2709",3666,"S12","T2","P. meandrina",1.45533333333333,"0-2cm"
"2710",3667,"S12","T2","P. verrucosa",14.8426666666667,">14cm"
"2711",3668,"S12","T2","P. verrucosa",15.957,">14cm"
"2712",3669,"S12","T2","P. meandrina",27.839,">14cm"
"2713",3670,"S12","T2","P. tuahiniensis",23.8953333333333,">14cm"
"2714",3671,"S12","T2","P. grandis",2.68,">2cm-5cm"
"2715",3672,"S12","T2","P. verrucosa",3.995,">2cm-5cm"
"2716",3674,"S12","T2","P. verrucosa",5.588,">5cm-14cm"
"2717",3675,"S12","T2","P. meandrina",14.5733333333333,">14cm"
"2718",3676,"S12","T2","P. meandrina",20.3636666666667,">14cm"
"2719",3678,"S12","T2","P. grandis",3.28133333333333,">2cm-5cm"
"2720",3679,"S12","T2","P. meandrina",15.976,">14cm"
"2721",3680,"S12","T2","P. verrucosa",21.5786666666667,">14cm"
"2722",3681,"S14","T2","P. tuahiniensis",33.2343333333333,">14cm"
"2723",3682,"S14","T2","P. acuta",2.80733333333333,">2cm-5cm"
"2724",3685,"S14","T2","P. meandrina",21.7446666666667,">14cm"
"2725",3686,"S14","T2","P. meandrina",13.267,">5cm-14cm"
"2726",3686,"S14","T2","P. meandrina",13.267,">5cm-14cm"
"2727",3687,"S14","T2","P. meandrina",0.898333333333333,"0-2cm"
"2728",3688,"S14","T2","P. meandrina",8.67166666666667,">5cm-14cm"
"2729",3689,"S14","T2","P. tuahiniensis",2.96566666666667,">2cm-5cm"
"2730",3690,"S14","T2","P. meandrina",0.909,"0-2cm"
"2731",3691,"S14","T2","P. meandrina",2.50166666666667,">2cm-5cm"
"2732",3692,"S14","T2","P. grandis",100,">14cm"
"2733",3693,"S14","T2","P. tuahiniensis",11.0253333333333,">5cm-14cm"
"2734",3695,"S14","T2","P. tuahiniensis",22.8903333333333,">14cm"
"2735",3696,"S14","T2","P. meandrina",0.965,"0-2cm"
"2736",3697,"S14","T2","P. acuta",2.607,">2cm-5cm"
"2737",3698,"S14","T2","P. meandrina",100,">14cm"
"2738",3699,"S14","T2","P. meandrina",0.879,"0-2cm"
"2739",3700,"S14","T2","P. meandrina",19.8306666666667,">14cm"
"2740",3701,"S14","T2","P. meandrina",100,">14cm"
"2741",3702,"S14","T2","P. tuahiniensis",100,">14cm"
"2742",3703,"S14","T2","P. meandrina",7.06966666666667,">5cm-14cm"
"2743",3704,"S14","T2","P. tuahiniensis",27.8043333333333,">14cm"
"2744",3705,"S14","T2","P. tuahiniensis",16.1213333333333,">14cm"
"2745",3706,"S14","T1","P. meandrina",17.1156666666667,">14cm"
"2746",3707,"S14","T1","P. meandrina",15.6823333333333,">14cm"
"2747",3708,"S14","T1","P. effusa",3.93933333333333,">2cm-5cm"
"2748",3709,"S14","T1","P. grandis",1.31566666666667,"0-2cm"
"2749",3710,"S14","T1","P. meandrina",17.123,">14cm"
"2750",3711,"S14","T1","P. meandrina",0.843333333333333,"0-2cm"
"2751",3713,"S14","T1","P. meandrina",2.152,">2cm-5cm"
"2752",3714,"S14","T1","P. verrucosa",150,">14cm"
"2753",3715,"S14","T1","P. meandrina",10.5356666666667,">5cm-14cm"
"2754",3716,"S14","T1","P. tuahiniensis",1.38866666666667,"0-2cm"
"2755",3718,"S14","T1","P. effusa",5.88833333333333,">5cm-14cm"
"2756",3719,"S14","T1","P. meandrina",12.0926666666667,">5cm-14cm"
"2757",3720,"S14","T1","P. meandrina",0.930666666666667,"0-2cm"
