Date_french_format,Number,Site,Transect,SEM_sample,Bag_name,Localisation,SEM_sample_backup,Box_name_backup,Localisation_backup,Bulk_density,Localisation_Bulk_density,Comment
28/07/2023,2361,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2362,S15,T3,NA,NA,NA,NA,NA,NA,NA,NA,
28/07/2023,2363,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2364,S15,T3,YES,Site15_data,Moorea,NA,NA,NA,MO,NA,
28/07/2023,2365,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2366,S15,T3,NA,NA,NA,NA,NA,NA,NA,NA,
28/07/2023,2367,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2368,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2369,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2370,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2371,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,NA,NA,
28/07/2023,2372,S15,T3,NA,NA,NA,NA,NA,NA,NA,NA,
28/07/2023,2373,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2374,S15,T3,NA,NA,NA,NA,NA,NA,NA,NA,
28/07/2023,2375,S15,T3,NA,NA,NA,NA,NA,NA,NA,NA,
28/07/2023,2376,S15,T3,NA,NA,NA,NA,NA,NA,NA,NA,
28/07/2023,2377,S15,T3,NA,NA,NA,NA,NA,NA,NA,NA,
28/07/2023,2378,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,NA,NA,
28/07/2023,2379,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2380,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2381,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2382,S15,T3,YES,Site15_data,Moorea,NA,NA,NA,MO,NA,
28/07/2023,2383,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2384,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2385,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2386,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2387,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2388,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2389,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,NA,NA,
28/07/2023,2390,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2391,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2392,S15,T3,NA,NA,NA,NA,NA,NA,NA,NA,
28/07/2023,2393,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2394,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2395,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2396,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2397,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2398,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2399,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2400,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2401,S15,T3,YES,Site15_data,Moorea,NA,NA,NA,MO,NA,
28/07/2023,2402,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2403,S15,T3,YES,Site15_data,Moorea,NA,NA,NA,MO,NA,
28/07/2023,2404,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2405,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2406,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2407,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2408,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2409,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2410,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2411,S15,T3,NA,NA,NA,NA,NA,NA,NA,NA,
28/07/2023,2412,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2413,S15,T3,NA,NA,NA,NA,NA,NA,NA,NA,
28/07/2023,2414,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,NA,NA,
28/07/2023,2415,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,NA,NA,
28/07/2023,2416,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2417,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2418,S15,T3,NA,NA,NA,NA,NA,NA,NA,NA,
28/07/2023,2419,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2420,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,NA,NA,
28/07/2023,2421,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2422,S15,T3,NA,NA,NA,NA,NA,NA,NA,NA,
28/07/2023,2423,S15,T3,NA,NA,NA,NA,NA,NA,NA,NA,
28/07/2023,2424,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2425,S15,T3,YES,Site15_data,Moorea,NA,NA,NA,MO,NA,
28/07/2023,2426,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2427,S15,T3,NA,NA,NA,NA,NA,NA,NA,NA,
28/07/2023,2428,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2429,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2430,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2431,S15,T3,NA,NA,NA,NA,NA,NA,NA,NA,
28/07/2023,2432,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2433,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2434,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2435,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2436,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2437,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2438,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2439,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2440,S15,T3,NA,NA,NA,NA,NA,NA,NA,NA,
28/07/2023,2441,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2442,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2443,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2444,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2445,S15,T3,NA,NA,NA,NA,NA,NA,NA,NA,
28/07/2023,2446,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2447,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2448,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2449,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2450,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2451,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2452,S15,T3,NA,NA,NA,NA,NA,NA,NA,NA,
28/07/2023,2453,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
28/07/2023,2454,S15,T3,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2252,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2553,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2554,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2555,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2556,S15,T4,NA,NA,NA,NA,NA,NA,NA,NA,
5/8/23,2557,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2619,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2620,S15,T4,NA,NA,NA,NA,NA,NA,NA,NA,
5/8/23,2621,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2622,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2623,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2634,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2635,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2636,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2637,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2638,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2639,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2640,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2641,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2642,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2643,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2644,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2645,S15,T4,NA,NA,NA,NA,NA,NA,NA,NA,
5/8/23,2646,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2647,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2648,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2649,S15,T4,YES,Site15_data,Moorea,NA,NA,NA,NA,NA,
5/8/23,2650,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2651,S15,T4,NA,NA,NA,NA,NA,NA,NA,NA,
5/8/23,2652,S15,T4,YES,Site15_data,Moorea,NA,NA,NA,NA,NA,
5/8/23,2653,S15,T4,YES,Site15_data,Moorea,NA,NA,NA,NA,NA,
5/8/23,2654,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2655,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2656,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2657,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,NA,Moorea,
5/8/23,2658,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2659,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2660,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,NA,Moorea,
5/8/23,2661,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2662,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2663,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2664,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2665,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2666,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2667,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2669,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2670,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2671,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2673,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2674,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2675,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2677,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2678,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2679,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2680,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2681,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2682,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2683,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
5/8/23,2685,S15,T4,YES,Site15_data,Moorea,YES,Site15_backup_data,Moorea,YES,Moorea,
19/12/2023,2507,S11,T3,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2508,S11,T3,YES,Site11_data,Moorea,NA,NA,NA,NA,NA,
19/12/2023,2510,S11,T3,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2512,S11,T3,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2513,S11,T3,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2518,S11,T3,YES,Site11_data,Moorea,NA,NA,NA,NA,NA,
19/12/2023,2519,S11,T3,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2520,S11,T3,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2521,S11,T3,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2522,S11,T3,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2523,S11,T3,YES,Site11_data,Moorea,NA,NA,NA,NA,NA,
19/12/2023,2524,S11,T3,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2525,S11,T3,YES,Site11_data,Moorea,NA,NA,NA,NA,NA,
19/12/2023,2526,S11,T3,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2527,S11,T3,YES,Site11_data,Moorea,NA,NA,NA,NA,NA,
19/12/2023,2531,S11,T3,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2533,S11,T3,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2539,S11,T3,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2540,S11,T3,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2541,S11,T3,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2542,S11,T3,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2543,S11,T3,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,NA,NA,
19/12/2023,2545,S11,T3,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,NA,NA,
19/12/2023,2546,S11,T3,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2548,S11,T3,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2550,S11,T3,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2551,S11,T3,YES,Site11_data,Moorea,NA,NA,NA,NA,NA,
19/12/2023,2528,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2529,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2530,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2532,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2534,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2535,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2536,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2537,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2538,S11,T4,YES,Site11_data,Moorea,NA,NA,NA,NA,NA,
19/12/2023,2686,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2689,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2690,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2697,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2698,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2699,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2700,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2701,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2702,S11,T4,YES,Site11_data,Moorea,NA,NA,NA,NA,NA,
19/12/2023,2703,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2704,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2705,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2706,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2707,S11,T4,YES,Site11_data,Moorea,NA,NA,NA,NA,NA,
19/12/2023,2708,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,NA,NA,
19/12/2023,2709,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2710,S11,T4,YES,Site11_data,Moorea,NA,NA,NA,NA,NA,
19/12/2023,2711,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,NA,NA,
19/12/2023,2712,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2713,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,NA,NA,
19/12/2023,2714,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2716,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,NA,NA,
19/12/2023,2717,S11,T4,YES,Site11_data,Moorea,NA,NA,NA,NA,NA,
19/12/2023,2718,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2719,S11,T4,YES,Site11_data,Moorea,NA,NA,NA,NA,NA,
19/12/2023,2720,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2721,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,NA,NA,
19/12/2023,2722,S11,T4,YES,Site11_data,Moorea,NA,NA,NA,NA,NA,
19/12/2023,2723,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2724,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2725,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2726,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,NA,NA,
19/12/2023,2727,S11,T4,YES,Site11_data,Moorea,NA,NA,NA,NA,NA,
19/12/2023,2729,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2730,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
19/12/2023,2731,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,NA,NA,
19/12/2023,2732,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,NA,NA,
19/12/2023,2734,S11,T4,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
20/12/2023,2691,S11,T5,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
20/12/2023,2692,S11,T5,YES,Site11_data,Moorea,NA,NA,NA,NA,NA,
20/12/2023,2694,S11,T5,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
20/12/2023,2695,S11,T5,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
20/12/2023,2735,S11,T5,YES,Site11_data,Moorea,NA,NA,NA,NA,NA,
20/12/2023,2791,S11,T5,YES,Site11_data,Moorea,NA,NA,NA,NA,NA,
20/12/2023,2792,S11,T5,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
20/12/2023,2793,S11,T5,YES,Site11_data,Moorea,NA,NA,NA,NA,NA,
20/12/2023,2794,S11,T5,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
20/12/2023,2796,S11,T5,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
20/12/2023,2797,S11,T5,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
20/12/2023,2798,S11,T5,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
20/12/2023,2800,S11,T5,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
20/12/2023,2801,S11,T5,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
20/12/2023,2802,S11,T5,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
20/12/2023,2803,S11,T5,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
20/12/2023,2804,S11,T5,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
20/12/2023,2805,S11,T5,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
20/12/2023,2806,S11,T5,YES,Site11_data,Moorea,NA,NA,NA,NA,NA,
20/12/2023,2807,S11,T5,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
20/12/2023,2808,S11,T5,YES,Site11_data,Moorea,NA,NA,NA,NA,NA,
20/12/2023,2809,S11,T5,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
20/12/2023,2810,S11,T5,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
20/12/2023,2812,S11,T5,YES,Site11_data,Moorea,NA,NA,NA,NA,NA,
20/12/2023,2813,S11,T5,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
20/12/2023,2814,S11,T5,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
20/12/2023,2815,S11,T5,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
20/12/2023,2816,S11,T5,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
20/12/2023,2817,S11,T5,YES,Site11_data,Moorea,NA,NA,NA,NA,NA,
20/12/2023,2818,S11,T5,YES,Site11_data,Moorea,NA,NA,NA,NA,NA,
20/12/2023,2819,S11,T5,YES,Site11_data,Moorea,NA,NA,NA,NA,NA,
21/12/2023,2736,S11,T6,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
21/12/2023,2738,S11,T6,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
21/12/2023,2739,S11,T6,YES,Site11_data,Moorea,YES,Site11_backup_data,Moorea,YES,Moorea,
